"","Pressure","Sway","Surge","Heave","Acc2.1","Acc2.2","Acc2.3","Light","Temperature","ODBA","chron","Behavior","comments","feeding"
"516",0.65599903,-0.13671875,-0.4921875,0.505859375,2208,8020,12448,3500,16.0625,122.6666667,19:25:20,"Straight swim",NA,0
"517",0.635864210000001,-0.083984375,-0.416015625,0.53515625,1532,6632,12928,3500,16.0625,-160,19:25:21,"Straight swim",NA,0
"518",0.647791829999999,-0.134765625,-0.421875,0.5234375,2344,7084,13496,3500,16.0625,106.6666667,19:25:22,"Straight swim",NA,0
"519",0.67142437,-0.1484375,-0.5078125,0.47265625,2816,9108,12200,3500,16.0625,48,19:25:23,"Straight swim",NA,0
"520",0.670101259999999,-0.166015625,-0.4609375,0.49609375,2884,7580,12436,3500,16.0625,149.3333333,19:25:24,"Straight swim",NA,0
"521",0.653542770000001,-0.166015625,-0.296875,0.51953125,2684,4652,13312,3500,16.0625,-362.6666667,19:25:25,"Straight swim",NA,0
"522",0.593020420000002,-0.119140625,-0.2421875,0.59375,1844,4272,14556,3500,16.0625,21.33333333,19:25:26,"Straight swim",NA,0
"523",0.520871749999998,-0.16015625,-0.51171875,0.482421875,2992,7956,12728,3500,16.0625,-10.66666667,19:25:27,"Straight swim",NA,0
"524",0.438563979999998,-0.169921875,-0.47265625,0.4921875,2836,7624,12716,3500,16.0625,26.66666667,19:25:28,"Straight swim",NA,0
"525",0.43242004,-0.1640625,-0.349609375,0.53515625,2724,5760,13588,3500,16.0625,186.6666667,19:25:29,"Straight swim",NA,0
"526",0.391272700000002,-0.13671875,-0.42578125,0.5234375,2228,7044,13352,3500,16.125,-101.3333333,19:25:30,"Straight swim",NA,0
"527",0.405335630000003,-0.08203125,-0.408203125,0.521484375,1728,6952,13692,3500,16.125,16,19:25:31,"Straight swim",NA,0
"528",0.51451166,-0.134765625,-0.552734375,0.455078125,2320,9412,11700,3500,16.0625,69.33333333,19:25:32,"Straight swim",NA,0
"529",0.59233266,-0.11328125,-0.498046875,0.44921875,2260,8212,12136,3500,16.0625,106.6666667,19:25:33,"Straight swim",NA,0
"530",0.635287810000001,-0.083984375,-0.359375,0.541015625,1404,5884,13432,3500,16.0625,384,19:25:34,"Straight swim",NA,0
"531",0.688290720000001,-0.052734375,-0.201171875,0.57421875,1652,4508,13200,3500,16.0625,42.66666667,19:25:35,"Straight swim",NA,0
"532",0.685579000000001,-0.1015625,-0.390625,0.521484375,1696,6396,13596,3500,16.0625,-469.3333333,19:25:36,"Straight swim",NA,0
"533",0.692338640000003,-0.134765625,-0.458984375,0.51953125,2464,7868,13488,3500,16.0625,-85.33333333,19:25:37,"Straight swim",NA,0
"534",0.760105329999998,-0.12109375,-0.267578125,0.59375,1876,4636,14500,3500,16.0625,442.6666667,19:25:38,"Straight swim",NA,0
"535",0.752219090000001,-0.08984375,-0.1875,0.58984375,1708,2532,14256,3500,16.0625,-229.3333333,19:25:39,"Straight swim",NA,0
"536",0.732470720000002,-0.115234375,-0.23828125,0.56640625,2456,4592,14084,3500,16.0625,-165.3333333,19:25:40,"Straight swim",NA,0
"537",0.686083350000001,-0.1875,-0.505859375,0.484375,2972,8776,12312,3500,16.0625,-186.6666667,19:25:41,"Straight swim",NA,0
"538",0.692404140000001,-0.20703125,-0.529296875,0.439453125,3500,9884,12104,3500,16.0625,-213.3333333,19:25:42,"Straight swim",NA,0
"539",0.678000609999998,-0.134765625,-0.26171875,0.541015625,2664,4452,13548,3500,16.0625,48,19:25:43,"Straight swim",NA,0
"540",0.633506199999999,-0.0546875,-0.056640625,0.595703125,752,1964,15228,3500,16.0625,5.333333333,19:25:44,"Straight swim",NA,0
"541",0.580798050000002,-0.09765625,-0.048828125,0.595703125,1724,880,14636,3500,16.0625,-256,19:25:45,"Straight swim",NA,0
"542",0.541412670000003,-0.1328125,-0.21484375,0.58984375,2032,4260,13328,3500,16.0625,-85.33333333,19:25:46,"Straight swim",NA,0
"543",0.5382228,-0.140625,-0.310546875,0.529296875,2680,4800,13800,3500,16.0625,-80,19:25:47,"Straight swim",NA,0
"544",0.55171588,-0.078125,-0.25390625,0.5390625,1732,4732,13844,3500,16.0625,-517.3333333,19:25:48,"Straight swim",NA,0
"545",0.50288535,-0.16015625,-0.291015625,0.54296875,2872,5132,14172,3500,16.0625,170.6666667,19:25:49,"Straight swim",NA,0
"546",0.38363536,-0.12109375,-0.1953125,0.6015625,2024,3532,14992,3500,16.0625,154.6666667,19:25:50,"Straight swim",NA,0
"547",0.27494403,-0.208984375,-0.140625,0.578125,3772,2164,14096,3500,16.0625,26.66666667,19:25:51,"Straight swim",NA,0
"548",0.105055700000001,-0.17578125,0.06640625,0.587890625,2752,-168,14360,3500,16.0625,-448,19:25:52,"Straight swim",NA,0
"549",-0.0402765399999971,-0.201171875,0.060546875,0.580078125,3636,-1736,14912,3500,16.0625,368,19:25:53,"Straight swim",NA,0
"550",-0.0860088999999995,-0.052734375,0.23828125,0.541015625,1464,-3572,13852,3500,16.0625,-714.6666667,19:25:54,"Straight swim",NA,0
"551",-0.0965086100000008,0.021484375,0.431640625,0.49609375,100,-7756,13016,3500,16.0625,-389.3333333,19:25:55,"Straight swim",NA,0
"552",-0.104538960000003,-0.068359375,0.1875,0.60546875,1764,-2756,14944,3500,16.0625,-192,19:25:56,"Straight swim",NA,0
"553",-0.0526561100000009,-0.087890625,0.21875,0.599609375,1248,-3016,14404,3500,16.0625,474.6666667,19:25:57,"Straight swim",NA,0
"554",-0.0341719000000005,-0.060546875,0.001953125,0.609375,1320,452,14304,3500,16.0625,-421.3333333,19:25:58,"Straight swim",NA,0
"555",-0.0351937099999979,-0.140625,-0.318359375,0.51953125,1944,7132,12960,3500,16.125,-1029.333333,19:25:59,"Straight swim",NA,0
"556",0.0280927599999998,-0.1640625,-0.625,0.392578125,2792,10280,11728,3500,16.125,1024,19:26:00,"Straight swim",NA,0
"557",0.10770192,-0.150390625,-0.609375,0.400390625,2472,10848,11364,3500,16.0625,-362.6666667,19:26:01,"Straight swim",NA,0
"558",0.159093509999998,-0.14453125,-0.45703125,0.52734375,2616,7004,13596,3500,16.125,213.3333333,19:26:02,"Straight swim",NA,0
"559",0.18868003,-0.083984375,-0.310546875,0.572265625,948,5292,14272,3500,16.125,-42.66666667,19:26:03,"Straight swim",NA,0
"560",0.21936041,-0.083984375,-0.24609375,0.56640625,1660,4348,14104,3500,16.125,80,19:26:04,"Straight swim",NA,0
"561",0.288384709999999,-0.099609375,-0.146484375,0.58984375,1624,3656,14912,3500,16.125,112,19:26:05,"Straight swim",NA,0
"562",0.303187789999999,-0.087890625,-0.0859375,0.609375,1356,2416,14700,3500,16.125,277.3333333,19:26:06,"Straight swim",NA,0
"563",0.282686180000002,-0.125,-0.01953125,0.595703125,2296,528,14772,3500,16.125,64,19:26:07,"Straight swim",NA,0
"564",0.20478658,-0.158203125,-0.15625,0.583984375,2172,3180,14308,3500,16.125,240,19:26:08,"Straight swim",NA,0
"565",0.159466869999999,-0.20703125,-0.2578125,0.556640625,3532,4760,13584,3500,16.125,-288,19:26:09,"Straight swim",NA,0
"566",0.0591202899999992,-0.15234375,-0.193359375,0.619140625,2724,3504,15140,3500,16.125,464,19:26:10,"Straight swim",NA,0
"567",0.0881238499999988,-0.158203125,-0.35546875,0.53125,3016,6576,12920,3500,16.125,-549.3333333,19:26:11,"Straight swim",NA,0
"568",0.00525933000000123,-0.19140625,-0.490234375,0.4140625,3420,8572,11424,3500,16.125,-442.6666667,19:26:12,"Straight swim",NA,0
"569",-0.012491279999999,-0.125,-0.228515625,0.55859375,1940,4164,13992,3500,16.125,138.6666667,19:26:13,"Straight swim",NA,0
"570",0.0277063100000028,-0.107421875,-0.1875,0.5625,1444,4228,14400,3500,16.1875,-154.6666667,19:26:14,"Straight swim",NA,0
"571",0.046537660000002,-0.08203125,-0.201171875,0.5703125,1240,4084,14004,3500,16.125,-42.66666667,19:26:15,"Straight swim",NA,0
"572",0.0966258000000018,-0.072265625,-0.3203125,0.55859375,1288,4648,13956,3500,16.125,69.33333333,19:26:16,"Straight swim",NA,0
"573",0.136751329999999,-0.013671875,-0.150390625,0.580078125,596,2024,14644,3500,16.125,-69.33333333,19:26:17,"Straight swim",NA,0
"574",0.251232899999998,-0.005859375,-0.05078125,0.603515625,-60,924,14452,3500,16.125,-202.6666667,19:26:18,"Straight swim",NA,0
"575",0.218653010000001,-0.04296875,-0.13671875,0.5625,584,2708,14660,3500,16.125,53.33333333,19:26:19,"Straight swim",NA,0
"576",0.276961440000001,-0.076171875,-0.296875,0.5546875,1444,4744,14064,3500,16.125,-160,19:26:20,"Straight swim",NA,0
"577",0.282456930000002,-0.03515625,-0.26953125,0.556640625,944,3160,14424,3500,16.125,-16,19:26:21,"Straight swim",NA,0
"578",0.384938819999999,-0.068359375,-0.3203125,0.537109375,1652,5340,14684,3500,16.1875,-256,19:26:22,"Straight swim",NA,0
"579",0.370764530000002,-0.080078125,-0.283203125,0.580078125,1636,4580,14292,3500,16.125,85.33333333,19:26:23,"Straight swim",NA,0
"580",0.420001169999999,-0.1171875,-0.212890625,0.568359375,1476,4392,13548,3500,16.125,3.41e-13,19:26:24,"Straight swim",NA,0
"581",0.40706484,-0.154296875,-0.318359375,0.54296875,2384,6268,13756,3500,16.125,-165.3333333,19:26:25,"Straight swim",NA,0
"582",0.372978449999998,-0.1796875,-0.42578125,0.521484375,2820,7020,13328,3500,16.125,197.3333333,19:26:26,"Straight swim",NA,0
"583",0.385692070000001,-0.228515625,-0.31640625,0.533203125,3972,5032,13600,3500,16.125,48,19:26:27,"Straight swim",NA,0
"584",0.337863700000003,-0.12109375,-0.119140625,0.556640625,2208,2196,14504,3500,16.0625,133.3333333,19:26:28,"Straight swim",NA,0
"585",0.286753749999999,-0.12109375,-0.009765625,0.5859375,1948,532,14820,3500,16.125,213.3333333,19:26:29,"Straight swim",NA,0
"586",0.24181394,-0.125,-0.0546875,0.59765625,2432,376,14788,3500,16.125,64,19:26:30,"Straight swim",NA,0
"587",0.203208019999998,-0.13671875,-0.15625,0.58203125,2712,2236,14624,3500,16.0625,-26.66666667,19:26:31,"Straight swim",NA,0
"588",0.149969309999999,-0.166015625,-0.279296875,0.580078125,2600,5180,14592,3500,16.0625,117.3333333,19:26:32,"Straight swim",NA,0
"589",0.24670682,-0.15234375,-0.30859375,0.544921875,2764,5476,13636,3500,16.0625,-224,19:26:33,"Straight swim",NA,0
"590",0.243975450000001,-0.169921875,-0.42578125,0.47265625,2948,7392,12656,3500,16.0625,-170.6666667,19:26:34,"Straight swim",NA,0
"591",0.241912190000001,-0.18359375,-0.533203125,0.453125,3172,9500,11876,3500,16.0625,154.6666667,19:26:35,"Straight swim",NA,0
"592",0.247263570000001,-0.173828125,-0.576171875,0.4140625,3156,9724,12180,3500,16.125,-160,19:26:36,"Straight swim",NA,0
"593",0.223205279999998,-0.18359375,-0.505859375,0.466796875,2596,9148,11872,3500,16.0625,5.333333333,19:26:37,"Straight swim",NA,0
"594",0.227338360000001,-0.19921875,-0.3984375,0.515625,3156,6320,13252,3500,16.0625,245.3333333,19:26:38,"Straight swim",NA,0
"595",0.239023620000001,-0.115234375,-0.3359375,0.5546875,1424,7012,13516,3500,16.0625,-101.3333333,19:26:39,"Straight swim",NA,0
"596",0.291463230000002,-0.111328125,-0.466796875,0.513671875,2240,6984,13252,3500,16.0625,16,19:26:40,"Straight swim",NA,0
"597",0.331431560000002,-0.154296875,-0.556640625,0.447265625,2736,9420,12092,3500,16.0625,-32,19:26:41,"Straight swim",NA,0
"598",0.354389439999999,-0.1015625,-0.3828125,0.515625,2408,6104,13552,3500,16.0625,16,19:26:42,"Straight swim",NA,0
"599",0.39537958,-0.083984375,-0.291015625,0.552734375,1576,4212,14156,3500,16.0625,85.33333333,19:26:43,"Straight swim",NA,0
"600",0.429963779999998,-0.046875,-0.2734375,0.57421875,956,4628,14408,3500,16.0625,-42.66666667,19:26:44,"Straight swim",NA,0
"601",0.462582959999999,-0.06640625,-0.4375,0.5078125,1584,7248,13336,3500,16.0625,-101.3333333,19:26:45,"Straight swim",NA,0
"602",0.49377424,-0.138671875,-0.564453125,0.44140625,2272,8620,12048,3500,16.0625,-330.6666667,19:26:46,"Straight swim",NA,0
"603",0.533441270000001,-0.15625,-0.49609375,0.46484375,2696,8696,12536,3500,16.125,-32,19:26:47,"Straight swim",NA,0
"604",0.55061547,-0.14453125,-0.46875,0.484375,2652,7496,12788,3500,16.0625,-160,19:26:48,"Straight swim",NA,0
"605",0.5641806,-0.109375,-0.388671875,0.5390625,1624,6896,13416,3500,16.0625,-32,19:26:49,"Straight swim",NA,0
"606",0.623124390000001,-0.130859375,-0.51171875,0.484375,2104,8528,12240,3500,16.125,-96,19:26:50,"Straight swim",NA,0
"607",0.627198509999999,-0.18359375,-0.484375,0.47265625,3224,8340,12556,3500,16.125,165.3333333,19:26:51,"Straight swim",NA,0
"608",0.60405068,-0.181640625,-0.48828125,0.478515625,3256,7636,12736,3500,16.0625,-245.3333333,19:26:52,"Straight swim",NA,0
"609",0.5123043,-0.154296875,-0.345703125,0.52734375,2564,7320,13140,3500,16.0625,282.6666667,19:26:53,"Straight swim",NA,0
"610",0.488252559999999,-0.166015625,-0.42578125,0.498046875,2972,7516,12712,3500,16.0625,-288,19:26:54,"Straight swim",NA,0
"611",0.435144860000001,-0.224609375,-0.5390625,0.400390625,3212,9096,11496,3500,16.0625,112,19:26:55,"Straight swim",NA,0
"612",0.40775915,-0.2265625,-0.556640625,0.380859375,3440,9588,10940,3500,16.0625,-112,19:26:56,"Straight swim",NA,0
"613",0.344806739999999,-0.193359375,-0.51953125,0.4453125,3140,9004,12004,3500,16.0625,149.3333333,19:26:57,"Straight swim",NA,0
"614",0.279941709999999,-0.171875,-0.357421875,0.54296875,2984,6180,13784,3500,16.125,74.66666667,19:26:58,"Straight swim",NA,0
"615",0.217231650000002,-0.10546875,-0.314453125,0.556640625,1600,5448,13744,3500,16.0625,-101.3333333,19:26:59,"Straight swim",NA,0
"616",0.172429390000001,-0.083984375,-0.236328125,0.59375,1712,4140,14896,3500,16.0625,154.6666667,19:27:00,"Straight swim",NA,0
"617",0.095603999999998,-0.17578125,-0.48046875,0.44921875,3028,7948,12352,3500,16.0625,-245.3333333,19:27:01,"Straight swim",NA,0
"618",0.0256102899999995,-0.17578125,-0.439453125,0.4765625,2924,7856,12924,3500,16.0625,-224,19:27:02,"Straight swim",NA,0
"619",-0.0388420799999984,-0.130859375,-0.2734375,0.52734375,2308,4308,13584,3500,16.125,90.66666667,19:27:03,"Straight swim",NA,0
"620",-0.0394708799999997,-0.107421875,-0.134765625,0.55859375,1832,2880,13788,3500,16.0625,-368,19:27:04,"Straight swim",NA,0
"621",-0.0952772000000017,-0.017578125,0.14453125,0.60546875,112,-2588,15188,3500,16.125,560,19:27:05,"Straight swim",NA,0
"622",-0.0867621499999984,-0.130859375,-0.125,0.61328125,2148,1628,15160,3500,16.125,778.6666667,19:27:06,"Straight swim",NA,0
"623",-0.0905022299999985,-0.10546875,-0.0078125,0.580078125,1892,456,14804,3500,16.1875,-74.66666667,19:27:07,"Straight swim",NA,0
"624",-0.127529589999998,0.013671875,0.212890625,0.6953125,640,-2680,15100,3500,16.1875,149.3333333,19:27:08,"Straight swim",NA,0
"625",-0.0201744700000006,-0.060546875,-0.14453125,0.609375,420,3468,13696,3500,16.3125,-122.6666667,19:27:09,"Straight swim",NA,0
"626",0.199906800000001,0.013671875,-0.458984375,0.517578125,-1712,8904,13208,3500,16.3125,560,19:27:10,"Straight swim",NA,0
"627",0.534810229999998,0.125,-0.533203125,0.4296875,-1160,8764,11656,3500,16.3125,-229.3333333,19:27:11,"Straight swim",NA,0
"628",0.85125566,0.078125,-0.5234375,0.42578125,-2036,9292,11860,3500,16.25,160,19:27:12,"Straight swim",NA,0
"629",1.15994584,0.07421875,-0.529296875,0.44140625,-752,8836,12212,3500,16.25,-122.6666667,19:27:13,"Straight swim",NA,0
"630",1.44652964,0.076171875,-0.537109375,0.458984375,-1448,9548,12240,3500,16.125,64,19:27:14,"Straight swim",NA,0
"631",1.61487871,-0.017578125,-0.412109375,0.5234375,376,6528,13572,3500,16.125,-192,19:27:15,"Straight swim",NA,0
"632",1.75609098,-0.0703125,-0.25390625,0.556640625,1200,4216,14212,3500,16.125,-165.3333333,19:27:16,"Straight swim",NA,0
"633",1.75606478,-0.140625,-0.32421875,0.54296875,2304,5392,14068,3500,16.125,-314.6666667,19:27:17,"Straight swim",NA,0
"634",1.71672525,-0.154296875,-0.31640625,0.576171875,2500,5764,14552,3500,16.125,26.66666667,19:27:18,"Straight swim",NA,0
"635",1.68563222,-0.16796875,-0.224609375,0.5625,2216,5196,13664,3500,16.0625,-106.6666667,19:27:19,"Straight swim",NA,0
"636",1.6738487,-0.21875,-0.32421875,0.537109375,3508,6392,13208,3500,16.0625,-197.3333333,19:27:20,"Straight swim",NA,0
"637",1.61014303,-0.255859375,-0.51171875,0.4296875,4664,9400,11116,3500,16.0625,-362.6666667,19:27:21,"Straight swim",NA,0
"638",1.53358619,-0.314453125,-0.580078125,0.3984375,4964,9408,11528,3500,16.0625,32,19:27:22,"Straight swim",NA,0
"639",1.44972606,-0.322265625,-0.50390625,0.421875,4996,8976,11092,3500,16.0625,74.66666667,19:27:23,"Straight swim",NA,0
"640",1.38078691,-0.29296875,-0.404296875,0.498046875,4724,6576,12968,3500,16.0625,160,19:27:24,"Straight swim",NA,0
"641",1.33705231,-0.259765625,-0.369140625,0.521484375,3976,5916,13432,3500,16.0625,53.33333333,19:27:25,"Straight swim",NA,0
"642",1.275554,-0.25390625,-0.41796875,0.48828125,4048,6364,12432,3500,16.0625,80,19:27:26,"Straight swim",NA,0
"643",1.16790413,-0.173828125,-0.25,0.541015625,3384,2964,13864,3500,16.0625,-426.6666667,19:27:27,"Straight swim",NA,0
"644",1.09540177,-0.103515625,-0.017578125,0.5625,2444,-1380,14880,3500,16.0625,-138.6666667,19:27:28,"Straight swim",NA,0
"645",0.97224795,-0.140625,0.078125,0.642578125,2424,-1064,14904,3500,16.0625,85.33333333,19:27:29,"Straight swim",NA,0
"646",0.911031299999998,-0.173828125,-0.09375,0.59375,2932,1596,14764,3500,16.0625,85.33333333,19:27:30,"Straight swim",NA,0
"647",0.77500667,-0.171875,-0.13671875,0.5703125,3112,1952,14736,3500,16.0625,160,19:27:31,"Straight swim",NA,0
"648",0.722619460000001,-0.189453125,-0.28125,0.544921875,3456,5404,14008,3500,16.0625,-128,19:27:32,"Straight swim",NA,0
"649",0.66495948,-0.1484375,-0.220703125,0.552734375,2356,4576,14172,3500,16.0625,138.6666667,19:27:33,"Straight swim",NA,0
"650",0.651695660000001,-0.10546875,-0.248046875,0.56640625,2160,4380,14276,3500,16,53.33333333,19:27:34,"Straight swim",NA,0
"651",0.68561175,-0.09765625,-0.37109375,0.552734375,2176,5452,13304,3500,16.0625,192,19:27:35,"Straight swim",NA,0
"652",0.71009579,-0.109375,-0.318359375,0.53515625,1908,5352,13704,3500,16.0625,245.3333333,19:27:36,"Straight swim",NA,0
"653",0.723045219999999,-0.099609375,-0.263671875,0.560546875,1772,4556,14068,3500,16.0625,234.6666667,19:27:37,"Straight swim",NA,0
"654",0.719776750000001,-0.052734375,-0.22265625,0.576171875,1452,3076,14828,3500,16.0625,48,19:27:38,"Straight swim",NA,0
"655",0.75039817,-0.03125,-0.138671875,0.595703125,696,3476,14924,3500,16.0625,-26.66666667,19:27:39,"Straight swim",NA,0
"656",0.806414100000001,-0.0859375,-0.326171875,0.537109375,1452,5800,13672,3500,16.125,-170.6666667,19:27:40,"Straight swim",NA,0
"657",0.83116669,-0.099609375,-0.34375,0.54296875,1880,5640,13660,3500,16.125,288,19:27:41,"Straight swim",NA,0
"658",0.870152520000001,-0.060546875,-0.162109375,0.572265625,1212,3156,14916,3500,16.0625,-5.333333333,19:27:42,"Straight swim",NA,0
"659",0.883730740000001,-0.02734375,-0.021484375,0.623046875,652,448,14724,3500,16.0625,250.6666667,19:27:43,"Straight swim",NA,0
"660",0.859757610000003,-0.060546875,0.052734375,0.62890625,428,-148,14940,3500,16.125,42.66666667,19:27:44,"Straight swim",NA,0
"661",0.835365269999997,-0.076171875,-0.1640625,0.5546875,1888,2028,14448,3500,16.0625,-368,19:27:45,"Straight swim",NA,0
"662",0.827799970000001,-0.16015625,-0.361328125,0.54296875,2340,5752,13676,3500,16.0625,240,19:27:46,"Straight swim",NA,0
"663",0.847554890000001,-0.080078125,-0.1484375,0.607421875,1676,2732,14868,3500,16.0625,208,19:27:47,"Straight swim",NA,0
"664",0.847495940000002,-0.07421875,-0.1015625,0.61328125,2088,2144,14668,3500,16.0625,304,19:27:48,"Straight swim",NA,0
"665",0.81317374,-0.1796875,-0.23828125,0.546875,3096,4192,13976,3500,16.0625,-240,19:27:49,"Straight swim",NA,0
"666",0.736328689999997,-0.30078125,-0.51953125,0.435546875,4876,9112,11560,3500,16.0625,-464,19:27:50,"Straight swim",NA,0
"667",0.63108269,-0.283203125,-0.5546875,0.42578125,4736,9140,11584,3500,16.0625,400,19:27:51,"Straight swim",NA,0
"668",0.508289130000001,-0.296875,-0.42578125,0.46875,4748,7652,12592,3500,16.0625,122.6666667,19:27:52,"Straight swim",NA,0
"669",0.419051410000002,-0.1875,-0.181640625,0.560546875,3380,2712,14360,3500,16.0625,16,19:27:53,"Straight swim",NA,0
"670",0.352444080000001,-0.146484375,-0.08203125,0.5859375,2704,1784,14768,3500,16.0625,48,19:27:54,"Straight swim",NA,0
"671",0.24613042,-0.158203125,-0.185546875,0.55078125,2656,3276,14196,3500,16.0625,-240,19:27:55,"Straight swim",NA,0
"672",0.162800839999999,-0.138671875,-0.20703125,0.55078125,2360,3932,14000,3500,16.0625,-304,19:27:56,"Straight swim",NA,0
"673",0.0667969300000024,-0.076171875,-0.20703125,0.5625,1560,3352,14236,3500,16.0625,288,19:27:57,"Straight swim",NA,0
"674",0.100044920000002,-0.048828125,-0.029296875,0.595703125,556,528,14236,3500,16.0625,96,19:27:58,"Straight swim",NA,0
"675",0.0736089700000022,-0.00390625,0.017578125,0.61328125,168,288,15200,3500,16.0625,-378.6666667,19:27:59,"Straight swim",NA,0
"676",0.0708186499999996,-0.0703125,-0.1328125,0.57421875,556,2572,14212,3500,16.0625,-624,19:28:00,"Straight swim",NA,0
"677",0.0813773200000014,-0.072265625,-0.359375,0.53515625,1424,6744,13312,3500,16.125,21.33333333,19:28:01,"Straight swim",NA,0
"678",0.178854980000001,-0.064453125,-0.279296875,0.544921875,928,5820,13724,3500,16.125,272,19:28:02,"Straight swim",NA,0
"679",0.204387030000003,-0.009765625,-0.302734375,0.552734375,484,5608,14148,3500,16.0625,-165.3333333,19:28:03,"Straight swim",NA,0
"680",0.296094099999998,-0.013671875,-0.35546875,0.51953125,524,6344,13800,3500,16.125,-101.3333333,19:28:04,"Straight swim",NA,0
"681",0.395300980000002,-0.044921875,-0.46484375,0.48828125,760,8080,12824,3500,16.125,-133.3333333,19:28:05,"Straight swim",NA,0
"682",0.475866440000001,-0.07421875,-0.53125,0.458984375,984,9848,12480,3500,16.125,-149.3333333,19:28:06,"Straight swim",NA,0
