"","Time","Pressure","Compass1","Compass2","Compass3","AccelSway","Sway.g.","AccelSurge","Surge.g.","AccelHeave","Heave.g.","Temperature","Gyro1","Gyro2","Gyro3","Accel1","Accel2","Accel3","Temp2","Light","TempExt","ODBA","Time","Behavior","Comments","feeding"
"10632",22.73335,30.36198802,-491,-109,126,1776,0.216796875,-2384,-0.291015625,7504,0.916015625,-320,-36,116,160,-3124,5956,15652,58976,275,14.5625,0.015625,22:44:01,"Conspecific interaction",NA,0
"10633",22.73336667,30.38501299,-382,-310,919,2032,0.248046875,-1904,-0.232421875,7648,0.93359375,-320,-130,22,-148,-3776,4160,16208,58992,275,14.5,0.020182292,22:44:02,"Conspecific interaction",NA,0
"10634",22.73338333,30.39847968,605,226,-173,2176,0.265625,-1568,-0.19140625,7664,0.935546875,-320,163,-182,-311,-3552,3772,16396,58960,280,14.5625,0.005859375,22:44:03,"Conspecific interaction",NA,0
"10635",22.7334,30.36703558,710,249,-575,1472,0.1796875,-2176,-0.265625,7648,0.93359375,-320,16,67,49,-2556,4372,15904,58992,277,14.5,-0.004557292,22:44:04,"Conspecific interaction",NA,0
"10636",22.73341667,30.35811234,278,336,-1380,1600,0.1953125,-2848,-0.34765625,7456,0.91015625,-320,-157,139,130,-2932,5628,15732,58992,266,14.5,-0.0078125,22:44:05,"Conspecific interaction",NA,0
"10637",22.73343333,30.33983378,-377,-109,-362,1952,0.23828125,-2032,-0.248046875,7616,0.9296875,-320,111,-154,-357,-3528,4688,15612,58992,275,14.5,-0.036458333,22:44:06,"Conspecific interaction",NA,0
"10638",22.73345,30.30334212,-16,-261,1232,1552,0.189453125,-2192,-0.267578125,7696,0.939453125,-320,-66,59,10,-3128,5360,16080,59008,278,14.5625,0.013020833,22:44:07,"Conspecific interaction",NA,0
"10639",22.73346667,30.28101766,573,209,105,2032,0.248046875,-2048,-0.25,7504,0.916015625,-320,-230,119,4,-3712,4324,16300,58976,276,14.5,0.041666667,22:44:08,"Conspecific interaction",NA,0
"10640",22.73348333,30.28240558,-393,-100,-133,2288,0.279296875,-1920,-0.234375,7616,0.9296875,-320,105,-165,-413,-4036,3624,16376,58976,283,14.5,0.053385417,22:44:09,"Conspecific interaction",NA,0
"10641",22.7335,30.22994637,603,202,-18,1584,0.193359375,-1856,-0.2265625,8048,0.982421875,-320,27,63,153,-2968,4316,16916,58976,287,14.5,-0.001953125,22:44:10,"Conspecific interaction",NA,0
"10642",22.73351667,30.23215263,-436,-276,864,2112,0.2578125,-2160,-0.263671875,7424,0.90625,-320,-170,21,-159,-3576,4464,16200,59024,285,14.5625,-0.026692708,22:44:11,"Conspecific interaction",NA,0
"10643",22.73353333,30.23763227,-473,-253,916,1760,0.21484375,-1168,-0.142578125,7888,0.962890625,-320,28,-86,-341,-3304,4264,16460,58992,292,14.5625,-0.0078125,22:44:12,"Conspecific interaction",NA,0
"10644",22.73355,30.20285586,85,-222,1233,1536,0.1875,-1936,-0.236328125,7504,0.916015625,-320,-201,217,250,-2764,4964,16032,58992,288,14.5625,0.052083333,22:44:13,"Conspecific interaction",NA,0
"10645",22.73356667,30.26165234,-322,-319,958,2416,0.294921875,-1024,-0.125,7584,0.92578125,-320,51,-60,-231,-3936,1612,15956,58960,286,14.5,-0.02734375,22:44:14,"Conspecific interaction",NA,0
"10646",22.73358333,30.29326011,-438,-273,994,1952,0.23828125,-736,-0.08984375,7936,0.96875,-320,205,-96,-208,-3832,3844,16596,58992,289,14.5625,0.026041667,22:44:15,"Conspecific interaction",NA,0
"10647",22.7336,30.27141356,-568,-134,434,1776,0.216796875,-1024,-0.125,7648,0.93359375,-320,-164,123,203,-3544,1904,16548,58992,290,14.5,-0.061848958,22:44:16,"Conspecific interaction",NA,0
"10648",22.73361667,30.24851299,546,314,-1160,2864,0.349609375,352,0.04296875,7584,0.92578125,-320,-50,42,-79,-5444,-204,16324,58976,281,14.5625,-0.027994792,22:44:17,"Conspecific interaction",NA,0
"10649",22.73363333,30.21621126,646,260,-452,2256,0.275390625,160,0.01953125,7952,0.970703125,-320,214,-94,-194,-4052,680,16712,58976,292,14.5625,-0.001302083,22:44:18,"Conspecific interaction",NA,0
"10650",22.73365,30.09935809,-110,-301,1121,2000,0.244140625,-496,-0.060546875,8096,0.98828125,-320,-52,73,94,-3668,1652,17032,58976,299,14.5,0.038411458,22:44:19,"Conspecific interaction",NA,0
"10651",22.73366667,30.03157946,-400,-120,-555,2176,0.265625,-496,-0.060546875,7952,0.970703125,-320,154,43,178,-4076,1684,16416,58976,302,14.5,-0.004557292,22:44:20,"Conspecific interaction",NA,0
"10652",22.73368333,29.95563701,552,180,340,2400,0.29296875,-384,-0.046875,7904,0.96484375,-320,-49,20,-137,-3980,1100,16304,59008,302,14.5,0.001953125,22:44:21,"Conspecific interaction",NA,0
"10653",22.7337,29.97402687,-236,142,-1220,2368,0.2890625,-1616,-0.197265625,7904,0.96484375,-320,298,-11,66,-4260,3884,16072,58992,294,14.5625,0.018229167,22:44:22,"Conspecific interaction",NA,0
"10654",22.73371667,30.026545,-398,-82,-599,2176,0.265625,-2608,-0.318359375,7584,0.92578125,-320,-14,72,185,-4164,5728,16184,58992,279,14.5625,-0.022135417,22:44:23,"Conspecific interaction",NA,0
"10655",22.73373333,30.1047919,-380,-92,-375,2016,0.24609375,-2576,-0.314453125,7680,0.9375,-320,-2,63,104,-3456,6020,16284,58960,271,14.5,0.052083333,22:44:24,"Conspecific interaction",NA,0
"10656",22.73375,30.15820694,-395,-112,-94,1968,0.240234375,-3040,-0.37109375,7296,0.890625,-320,-96,9,-166,-3700,5944,15192,58960,260,14.5,0.001302083,22:44:25,"Conspecific interaction",NA,0
"10657",22.73376667,30.18459694,-470,-248,899,2080,0.25390625,-2544,-0.310546875,7472,0.912109375,-320,15,3,-38,-3908,6552,15140,59008,265,14.5,-0.016927083,22:44:26,"Conspecific interaction",NA,0
"10658",22.73378333,30.18146104,-534,-159,500,1824,0.22265625,-3392,-0.4140625,7280,0.888671875,-320,-71,85,154,-3252,7172,15324,58976,254,14.5,0.009114583,22:44:27,"Conspecific interaction",NA,0
"10659",22.7338,30.09035629,-376,-268,1063,1728,0.2109375,-2896,-0.353515625,7712,0.94140625,-320,231,-32,54,-2896,6328,15912,58976,268,14.5,0.008463542,22:44:28,"Conspecific interaction",NA,0
"10660",22.73381667,30.01934356,584,156,603,1728,0.2109375,-3200,-0.390625,7328,0.89453125,-320,-166,-59,-291,-2992,6764,15524,58976,260,14.5625,0.067708333,22:44:29,"Conspecific interaction",NA,0
"10661",22.73383333,29.9943742,589,207,363,1552,0.189453125,-3296,-0.40234375,7456,0.91015625,-320,31,56,147,-2676,7072,15364,58960,270,14.5,0.005859375,22:44:30,"Conspecific interaction",NA,0
"10662",22.73385,29.9452473,601,160,547,1264,0.154296875,-3152,-0.384765625,7488,0.9140625,-320,-85,106,130,-2664,6440,15972,58992,271,14.5,0.012369792,22:44:31,"Conspecific interaction",NA,0
"10663",22.73386667,29.93432075,636,236,-214,1744,0.212890625,-2752,-0.3359375,7552,0.921875,-320,168,-81,-271,-2744,5872,16100,58992,273,14.5,0.013020833,22:44:32,"Conspecific interaction",NA,0
"10664",22.73388333,29.95613456,-336,-38,-994,1712,0.208984375,-3312,-0.404296875,7184,0.876953125,-320,79,2,-2,-2676,7480,15124,58960,260,14.5625,-0.011067708,22:44:33,"Conspecific interaction",NA,0
"10665",22.7339,30.01277061,-338,-44,-971,1344,0.1640625,-3440,-0.419921875,7328,0.89453125,-320,13,83,247,-2240,7240,15248,58992,262,14.5625,-0.01953125,22:44:34,"Conspecific interaction",NA,0
"10666",22.73391667,29.99940212,-469,-95,123,1584,0.193359375,-2592,-0.31640625,7520,0.91796875,-320,222,-73,-226,-2948,5496,15932,59008,273,14.5,-0.029947917,22:44:35,"Conspecific interaction",NA,0
"10667",22.73393333,29.992875,347,-80,1219,1872,0.228515625,-2720,-0.33203125,7552,0.921875,-320,270,-31,-7,-3376,6068,15668,59008,270,14.5,-0.0078125,22:44:36,"Conspecific interaction",NA,0
"10668",22.73395,29.96843593,583,196,233,1664,0.203125,-3056,-0.373046875,7184,0.876953125,-320,-2,79,231,-2984,6668,15672,59008,271,14.5,-0.016927083,22:44:37,"Conspecific interaction",NA,0
"10669",22.73396667,29.9037801,589,225,150,1312,0.16015625,-3120,-0.380859375,7392,0.90234375,-320,88,6,-30,-2492,7176,15764,59008,270,14.5,-0.008463542,22:44:38,"Conspecific interaction",NA,0
"10670",22.73398333,29.88529859,-191,164,-1262,1584,0.193359375,-3328,-0.40625,7152,0.873046875,-320,-251,-1,-209,-2872,7004,15316,59008,258,14.5625,0.036458333,22:44:39,"Conspecific interaction",NA,0
"10671",22.734,29.83517658,-465,-69,113,1696,0.20703125,-3408,-0.416015625,7200,0.87890625,-320,-377,149,122,-3100,6972,15256,58976,259,14.5,0.049479167,22:44:40,"Conspecific interaction",NA,0
"10672",22.73401667,29.82529751,-332,-299,929,1552,0.189453125,-2800,-0.341796875,7728,0.943359375,-320,-181,96,48,-2888,6144,16100,58992,273,14.5,0.037109375,22:44:41,"Conspecific interaction",NA,0
"10673",22.73403333,29.84861708,579,201,257,1712,0.208984375,-3456,-0.421875,7184,0.876953125,-320,71,-42,-180,-2980,7324,14768,58992,257,14.5,-0.007161458,22:44:42,"Conspecific interaction",NA,0
"10674",22.73405,29.9119832,-292,28,-1185,1824,0.22265625,-3280,-0.400390625,7328,0.89453125,-320,-28,68,113,-3404,7140,15296,58960,262,14.5,-0.004557292,22:44:43,"Conspecific interaction",NA,0
"10675",22.73406667,29.93582651,-374,-137,-625,1648,0.201171875,-3536,-0.431640625,7392,0.90234375,-320,109,67,233,-2460,7696,15228,58976,258,14.5625,0.015625,22:44:44,"Conspecific interaction",NA,0
"10676",22.73408333,29.95294629,-372,-110,-188,1712,0.208984375,-3264,-0.3984375,7136,0.87109375,-320,-92,-46,-342,-2952,7184,15308,59008,255,14.5625,-0.025390625,22:44:45,"Conspecific interaction",NA,0
"10677",22.7341,29.99794874,476,-33,931,2064,0.251953125,-3152,-0.384765625,7136,0.87109375,-320,-208,76,67,-3864,6940,14848,58976,255,14.5,0.013671875,22:44:46,"Conspecific interaction",NA,0
"10678",22.73411667,30.01830262,356,-127,1066,1648,0.201171875,-3936,-0.48046875,7040,0.859375,-320,-85,98,285,-2660,7984,14932,58976,250,14.5,-0.021484375,22:44:47,"Conspecific interaction",NA,0
"10679",22.73413333,29.99002715,671,227,-518,1632,0.19921875,-2992,-0.365234375,7184,0.876953125,-320,-15,4,-138,-3028,7064,15404,58976,262,14.5,-0.013671875,22:44:48,"Conspecific interaction",NA,0
"10680",22.73415,30.00901931,-393,-135,-412,2144,0.26171875,-3120,-0.380859375,7280,0.888671875,-320,203,-27,64,-3736,6664,15120,58992,266,14.5,-0.016927083,22:44:49,"Conspecific interaction",NA,0
"10681",22.73416667,29.99809931,-55,-273,1191,1552,0.189453125,-3344,-0.408203125,7408,0.904296875,-320,111,60,278,-2532,7672,15636,58992,259,14.5,0.005859375,22:44:50,"Conspecific interaction",NA,0
"10682",22.73418333,29.98376845,617,224,-268,1280,0.15625,-3392,-0.4140625,7424,0.90625,-320,-95,7,-139,-2188,7424,15820,58960,256,14.5625,0.029296875,22:44:51,"Conspecific interaction",NA,0
"10683",22.7342,29.97280262,-518,-125,230,1568,0.19140625,-3296,-0.40234375,7088,0.865234375,-320,-171,-4,-146,-2180,7460,15408,58960,252,14.5625,0.039713542,22:44:52,"Conspecific interaction",NA,0
"10684",22.73421667,29.98667521,574,163,456,1600,0.1953125,-3552,-0.43359375,7120,0.869140625,-320,-154,131,148,-2576,7468,15408,58976,259,14.5,0.005859375,22:44:53,"Conspecific interaction",NA,0
"10685",22.73423333,29.9875001,0,241,-1482,1472,0.1796875,-2624,-0.3203125,7600,0.927734375,-320,53,27,62,-2592,5924,15904,58976,272,14.5,0.026041667,22:44:54,"Conspecific interaction",NA,0
"10686",22.73425,29.98261622,-110,-318,1030,1680,0.205078125,-2800,-0.341796875,7520,0.91796875,-320,129,-150,-310,-2808,6408,16000,58976,266,14.5,0.024739583,22:44:55,"Conspecific interaction",NA,0
"10687",22.73426667,29.95845212,103,308,-1406,1552,0.189453125,-2912,-0.35546875,7344,0.896484375,-320,-92,23,-46,-2616,6200,15652,58976,265,14.5,0.01171875,22:44:56,"Conspecific interaction",NA,0
"10688",22.73428333,29.92232053,-481,-94,77,1584,0.193359375,-3024,-0.369140625,7216,0.880859375,-320,-207,133,68,-2880,6200,15584,58976,271,14.5,-0.01953125,22:44:57,"Conspecific interaction",NA,0
"10689",22.7343,29.92232053,669,268,-1068,2288,0.279296875,-1664,-0.203125,7600,0.927734375,-320,25,-71,-299,-4056,3820,16300,59024,291,14.5,-0.016276042,22:44:58,"Conspecific interaction",NA,0
"10690",22.73431667,29.87454881,-543,-174,487,1728,0.2109375,-1744,-0.212890625,7616,0.9296875,-320,73,-34,-87,-2920,3800,16372,58960,296,14.5625,-0.002604167,22:44:59,"Conspecific interaction",NA,0
"10691",22.75,29.83873801,331,-139,1068,1840,0.224609375,-2144,-0.26171875,7600,0.927734375,-320,114,73,199,-3108,4316,16016,58960,295,14.5,-0.01953125,22:45:00,"Conspecific interaction",NA,0
"10692",22.75001667,29.83982478,-372,-30,-1065,2576,0.314453125,-1312,-0.16015625,7792,0.951171875,-320,199,-106,-278,-4252,2696,16840,58960,300,14.5625,-0.018229167,22:45:01,"Conspecific interaction",NA,0
"10693",22.75003333,29.79332312,566,93,777,1776,0.216796875,-1504,-0.18359375,7744,0.9453125,-320,10,-42,-154,-3040,3440,16508,58976,300,14.5625,0.009114583,22:45:02,"Conspecific interaction",NA,0
"10694",22.75005,29.75931924,-272,24,-1259,1824,0.22265625,-1664,-0.203125,7680,0.9375,-320,-128,135,153,-3260,3592,16612,58976,302,14.5,0.021484375,22:45:03,"Conspecific interaction",NA,0
"10695",22.75006667,29.74303744,128,-270,1056,2336,0.28515625,-1056,-0.12890625,7856,0.958984375,-320,-170,9,-213,-3848,1328,16828,58976,304,14.5625,0.00390625,22:45:04,"Conspecific interaction",NA,0
"10696",22.75008333,29.71813355,-362,-84,-842,1760,0.21484375,-1344,-0.1640625,7872,0.9609375,-320,156,-111,-147,-2936,3348,16548,59008,307,14.5,0.001953125,22:45:05,"Conspecific interaction",NA,0
"10697",22.7501,29.67845362,178,-210,1172,1520,0.185546875,-1776,-0.216796875,7760,0.947265625,-320,9,115,193,-3268,4696,16240,58976,307,14.5,-0.015625,22:45:06,"Conspecific interaction",NA,0
"10698",22.75011667,29.6589901,-18,221,-1408,2032,0.248046875,-1136,-0.138671875,7744,0.9453125,-320,-76,-13,-184,-3964,2980,16396,58992,307,14.5,-0.012369792,22:45:07,"Conspecific interaction",NA,0
"10699",22.75013333,29.64748744,581,130,589,1872,0.228515625,-1264,-0.154296875,7760,0.947265625,-320,120,-58,-131,-3100,2440,16912,58992,310,14.5,0,22:45:08,"Conspecific interaction",NA,0
"10700",22.75015,29.59131621,-486,-97,145,1632,0.19921875,-1536,-0.1875,7792,0.951171875,-320,-267,213,210,-2716,3548,16464,58960,309,14.5,0.031901042,22:45:09,"Conspecific interaction",NA,0
"10701",22.75016667,29.56643851,684,201,-535,2432,0.296875,-16,-0.001953125,7728,0.943359375,-320,-114,21,-172,-4384,624,16028,58992,312,14.5,-0.009765625,22:45:10,"Conspecific interaction",NA,0
"10702",22.75018333,29.51117729,394,-121,1006,1904,0.232421875,-528,-0.064453125,7936,0.96875,-320,188,-109,-207,-3260,2052,16424,58976,318,14.5,-0.022135417,22:45:11,"Conspecific interaction",NA,0
"10703",22.7502,29.42890412,-328,-9,-1095,1680,0.205078125,-1344,-0.1640625,7824,0.955078125,-320,-4,119,243,-3096,3524,16200,58960,319,14.5,0.013020833,22:45:12,"Conspecific interaction",NA,0
"10704",22.75021667,29.40520484,597,183,-156,2480,0.302734375,-352,-0.04296875,7968,0.97265625,-320,158,-21,-168,-4208,944,16432,58976,320,14.5625,0.010416667,22:45:13,"Conspecific interaction",NA,0
"10705",22.75023333,29.37537124,-760,-297,1094,2080,0.25390625,-400,-0.048828125,7872,0.9609375,-320,144,-106,-232,-3732,1536,16800,58976,323,14.5,-0.016927083,22:45:14,"Conspecific interaction",NA,0
"10706",22.75025,29.31980887,606,310,-1147,1792,0.21875,-1312,-0.16015625,7856,0.958984375,-320,94,49,101,-3296,3452,16232,58976,324,14.5625,-0.020182292,22:45:15,"Conspecific interaction",NA,0
"10707",22.75026667,29.3118611,147,-253,1098,2496,0.3046875,-528,-0.064453125,8016,0.978515625,-320,-225,62,7,-4280,1228,16740,58976,321,14.5,0.043619792,22:45:16,"Conspecific interaction",NA,0
"10708",22.75028333,29.32149793,35,252,-1383,2400,0.29296875,-560,-0.068359375,7904,0.96484375,-320,127,-138,-298,-3844,1380,16596,58992,323,14.5,0.018229167,22:45:17,"Conspecific interaction",NA,0
"10709",22.7503,29.27559203,572,109,678,1536,0.1875,-848,-0.103515625,7776,0.94921875,-320,-116,67,5,-2540,1972,17052,58992,328,14.5,-0.001953125,22:45:18,"Conspecific interaction",NA,0
"10710",22.75031667,29.2359252,525,350,-1111,1888,0.23046875,-1168,-0.142578125,7792,0.951171875,-320,-253,130,73,-3328,2048,16700,58992,325,14.5,-0.001302083,22:45:19,"Conspecific interaction",NA,0
"10711",22.75033333,29.20332887,465,-55,924,2128,0.259765625,-544,-0.06640625,7952,0.970703125,-320,282,-143,-252,-3452,1372,16864,58976,329,14.5,-0.030598958,22:45:20,"Conspecific interaction",NA,0
"10712",22.75035,29.14941628,-71,184,-1385,1584,0.193359375,-1440,-0.17578125,7808,0.953125,-320,11,1,4,-2180,3412,16748,58976,329,14.5,-0.003255208,22:45:21,"Conspecific interaction",NA,0
"10713",22.75036667,29.04312958,-282,-331,900,1568,0.19140625,-1424,-0.173828125,7872,0.9609375,-320,-95,130,235,-2660,2836,16524,58976,333,14.5625,0.002604167,22:45:22,"Conspecific interaction",NA,0
"10714",22.75038333,28.98573411,561,230,144,1824,0.22265625,-832,-0.1015625,7808,0.953125,-320,31,-28,-142,-3164,1756,16172,58976,335,14.5,-0.026041667,22:45:23,"Conspecific interaction",NA,0
"10715",22.7504,28.92962836,-380,-119,-148,1520,0.185546875,-1392,-0.169921875,7984,0.974609375,-320,56,-25,-96,-2708,3336,16676,58944,336,14.5,0.001302083,22:45:24,"Conspecific interaction",NA,0
"10716",22.75041667,28.81998318,490,-10,945,1648,0.201171875,-1520,-0.185546875,7680,0.9375,-320,-109,106,190,-2720,3464,16280,58960,340,14.5,-0.00390625,22:45:25,"Conspecific interaction",NA,0
"10717",22.75043333,28.75373648,718,245,-894,1856,0.2265625,-1184,-0.14453125,7776,0.94921875,-320,116,32,112,-3212,2612,16532,58960,345,14.5625,-0.01953125,22:45:26,"Conspecific interaction",NA,0
"10718",22.75045,28.72925159,-189,136,-1292,1792,0.21875,-1696,-0.20703125,7824,0.955078125,-320,83,-60,-183,-3288,3528,16568,58992,339,14.5,-0.022786458,22:45:27,"Conspecific interaction",NA,0
"10719",22.75046667,28.69040965,-450,-249,992,1632,0.19921875,-2288,-0.279296875,7632,0.931640625,-320,93,11,0,-2588,5096,15940,58992,326,14.5,0.0234375,22:45:28,"Conspecific interaction",NA,0
"10720",22.75048333,28.67154188,280,-170,1139,1648,0.201171875,-2704,-0.330078125,7552,0.921875,-320,-147,100,157,-2720,5792,16248,59008,322,14.5,0.026692708,22:45:29,"Conspecific interaction",NA,0
"10721",22.7505,28.63873605,588,211,352,1488,0.181640625,-2880,-0.3515625,7488,0.9140625,-320,-167,65,-35,-2676,5944,15748,58976,318,14.5,0.013671875,22:45:30,"Conspecific interaction",NA,0
"10722",22.75051667,28.6749462,585,364,-1093,1648,0.201171875,-3344,-0.408203125,7280,0.888671875,-320,-10,-28,-111,-2600,6968,15264,58944,299,14.5625,0.037760417,22:45:31,"Conspecific interaction",NA,0
"10723",22.75053333,28.62874569,338,378,-1286,1536,0.1875,-3424,-0.41796875,7168,0.875,-320,-65,75,82,-2464,7236,15264,58976,300,14.5,0.022135417,22:45:32,"Conspecific interaction",NA,0
"10724",22.75055,28.59516734,584,349,-1200,1296,0.158203125,-3424,-0.41796875,7184,0.876953125,-320,-149,74,100,-2240,7456,15368,58976,305,14.5,0.007161458,22:45:33,"Conspecific interaction",NA,0
"10725",22.75056667,28.52607936,690,312,-924,1456,0.177734375,-3232,-0.39453125,7376,0.900390625,-320,106,-87,-102,-2452,7008,15280,58992,317,14.5,-0.017578125,22:45:34,"Conspecific interaction",NA,0
"10726",22.75058333,28.47391475,-46,242,-1330,1248,0.15234375,-3808,-0.46484375,7040,0.859375,-320,6,-26,-79,-1876,8532,14988,58960,296,14.5,0.020182292,22:45:35,"Conspecific interaction",NA,0
"10727",22.7506,28.43764569,721,322,-747,1200,0.146484375,-3968,-0.484375,7136,0.87109375,-320,-45,65,79,-2016,8456,14832,58960,306,14.5,-0.013020833,22:45:36,"Conspecific interaction",NA,0
"10728",22.75061667,28.41778936,605,238,277,1008,0.123046875,-3376,-0.412109375,7520,0.91796875,-320,-151,97,68,-1632,7068,15756,58992,318,14.5,0.025390625,22:45:37,"Conspecific interaction",NA,0
"10729",22.75063333,28.39287238,600,160,702,1056,0.12890625,-3648,-0.4453125,7168,0.875,-320,175,-89,-137,-1580,7864,15184,58976,312,14.5,-0.029947917,22:45:38,"Conspecific interaction",NA,0
"10730",22.75065,28.39296403,563,109,923,1136,0.138671875,-4016,-0.490234375,7104,0.8671875,-320,35,1,-13,-1984,8620,14844,58976,298,14.5625,-0.003255208,22:45:39,"Conspecific interaction",NA,0
"10731",22.75066667,28.37898669,-393,-60,-52,1040,0.126953125,-4064,-0.49609375,6992,0.853515625,-320,-14,77,137,-1724,8168,14964,58976,299,14.5625,-0.012369792,22:45:40,"Conspecific interaction",NA,0
"10732",22.75068333,28.29874957,414,377,-1245,992,0.12109375,-3392,-0.4140625,7376,0.900390625,-320,155,-25,-11,-1460,7016,15620,58976,320,14.5,-0.009114583,22:45:41,"Conspecific interaction",NA,0
"10733",22.7507,28.22073835,605,162,601,912,0.111328125,-3888,-0.474609375,7152,0.873046875,-320,113,-58,-131,-1412,8172,14712,58976,305,14.5,-0.015625,22:45:42,"Conspecific interaction",NA,0
"10734",22.75071667,28.13495611,-137,-275,1141,832,0.1015625,-4144,-0.505859375,7088,0.865234375,-320,-53,80,92,-1316,8348,14852,58992,308,14.5,-0.016276042,22:45:43,"Conspecific interaction",NA,0
"10735",22.75073333,28.06347856,-33,165,-1426,720,0.087890625,-3952,-0.482421875,6928,0.845703125,-320,-110,119,197,-1072,8400,14892,59024,317,14.5,0.000651042,22:45:44,"Conspecific interaction",NA,0
"10736",22.75075,27.97837719,706,317,-986,944,0.115234375,-3696,-0.451171875,7280,0.888671875,-320,79,-51,-153,-1508,7420,15048,58992,327,14.5625,-0.007161458,22:45:45,"Conspecific interaction",NA,0
"10737",22.75076667,27.93718496,610,225,439,976,0.119140625,-4080,-0.498046875,6848,0.8359375,-320,88,-43,-145,-1384,8484,14576,58992,310,14.5,-0.010416667,22:45:46,"Conspecific interaction",NA,0
"10738",22.75078333,27.92463481,75,-234,1230,1232,0.150390625,-3856,-0.470703125,6944,0.84765625,-320,-44,73,62,-2060,8128,15088,58976,321,14.5,-0.0234375,22:45:47,"Conspecific interaction",NA,0
"10739",22.7508,27.92733208,-361,-101,-499,1392,0.169921875,-3248,-0.396484375,7440,0.908203125,-320,-62,99,47,-2288,6668,15820,58976,335,14.5,0.014322917,22:45:48,"Conspecific interaction",NA,0
"10740",22.75081667,27.94049762,718,287,-789,1680,0.205078125,-3344,-0.408203125,7136,0.87109375,-320,151,-6,-91,-2572,6968,14692,58976,325,14.5,0.020833333,22:45:49,"Conspecific interaction",NA,0
"10741",22.75083333,27.94447151,687,235,-386,1888,0.23046875,-4176,-0.509765625,6608,0.806640625,-320,-27,68,-53,-3552,8948,13980,58976,294,14.5625,0.007161458,22:45:50,"Conspecific interaction",NA,0
"10742",22.75085,27.97679287,565,151,704,2560,0.3125,-3808,-0.46484375,6736,0.822265625,-320,30,44,-25,-4572,7796,14456,58976,308,14.5,0.005859375,22:45:51,"Conspecific interaction",NA,0
"10743",22.75086667,28.05569446,-391,-76,-433,2064,0.251953125,-4656,-0.568359375,6288,0.767578125,-320,-46,213,310,-3668,9968,13176,58976,278,14.5625,0.005208333,22:45:52,"Conspecific interaction",NA,0
"10744",22.75088333,28.14523453,635,236,-377,2240,0.2734375,-3952,-0.482421875,6608,0.806640625,-320,-45,50,-285,-3884,7992,13936,58992,287,14.5625,0.014973958,22:45:53,"Conspecific interaction",NA,0
"10745",22.7509,28.26439216,539,324,-1134,3232,0.39453125,-3632,-0.443359375,6544,0.798828125,-320,-318,175,214,-5932,6556,13128,58960,291,14.5625,-0.001953125,22:45:54,"Conspecific interaction",NA,0
"10746",22.75091667,28.53273742,-455,-66,-835,2864,0.349609375,-3632,-0.443359375,6576,0.802734375,-320,82,124,357,-5412,8372,13780,58992,290,14.5,-0.041015625,22:45:55,"Conspecific interaction",NA,0
"10747",22.75093333,28.73019433,-540,-255,868,2624,0.3203125,-4240,-0.517578125,6288,0.767578125,-320,73,36,166,-4784,9312,13844,58976,257,14.5,-0.045572917,22:45:56,"Conspecific interaction",NA,0
"10748",22.75095,28.9090126,-467,-63,-732,2416,0.294921875,-4560,-0.556640625,6192,0.755859375,-320,92,-27,-205,-4220,9324,13000,59008,227,14.5,0.032552083,22:45:57,"Conspecific interaction",NA,0
"10749",22.75096667,29.11149743,-474,-92,-159,2960,0.361328125,-4304,-0.525390625,6112,0.74609375,-320,92,11,55,-5664,9588,13416,58976,230,14.5,0.00390625,22:45:58,"Conspecific interaction",NA,0
"10750",22.75098333,29.28124189,-373,26,-1212,2320,0.283203125,-5232,-0.638671875,5872,0.716796875,-320,-162,95,127,-3972,10744,12548,58976,215,14.5,-0.016276042,22:45:59,"Conspecific interaction",NA,0
"10751",22.76666667,29.39109002,-465,-101,-799,2096,0.255859375,-3792,-0.462890625,6864,0.837890625,-320,-118,25,-140,-4244,8380,14200,58976,255,14.5,0.022786458,22:46:00,"Conspecific interaction",NA,0
"10752",22.76668333,29.54277197,253,-154,1003,2928,0.357421875,-2528,-0.30859375,7440,0.908203125,-320,36,-131,-324,-5412,5024,16084,58960,280,14.5,0.02734375,22:46:01,"Conspecific interaction",NA,0
"10753",22.7667,29.60779441,556,228,-160,2320,0.283203125,-2912,-0.35546875,7376,0.900390625,-320,114,-36,40,-4176,6536,15140,58960,277,14.5,0.00390625,22:46:02,"Conspecific interaction",NA,0
"10754",22.76671667,29.69234585,560,224,-196,2224,0.271484375,-3136,-0.3828125,7296,0.890625,-320,-23,-25,-65,-3992,6352,15424,58992,272,14.5,0.022135417,22:46:03,"Conspecific interaction",NA,0
"10755",22.76673333,29.78614787,-405,-141,-360,2320,0.283203125,-2864,-0.349609375,7280,0.888671875,-320,-3,-102,-379,-3932,5288,15984,58960,275,14.5,-0.003255208,22:46:04,"Conspecific interaction",NA,0
"10756",22.76675,29.82891132,362,-142,1006,2144,0.26171875,-1648,-0.201171875,7776,0.94921875,-320,6,-194,-439,-3464,3936,16784,58944,292,14.5,0.001302083,22:46:05,"Conspecific interaction",NA,0
"10757",22.76676667,29.75076916,-333,-129,-469,848,0.103515625,-1712,-0.208984375,8048,0.982421875,-320,18,-169,-339,-1260,4324,17244,58976,301,14.5625,0.021484375,22:46:06,"Conspecific interaction",NA,0
"10758",22.76678333,29.64418132,248,-186,1191,32,0.00390625,-2720,-0.33203125,7712,0.94140625,-320,136,-261,-355,252,6016,15876,58976,290,14.5,-0.015625,22:46:07,"Conspecific interaction",NA,0
